customer_id,customer_name,gender,age_group,membership_tier,registration_date,preferred_store_id,customer_taxonomies,total_purchases,total_spend,avg_basket_size,purchase_frequency,days_since_last_purchase,unique_products,unique_stores,avg_qty_per_txn,promo_sensitivity
CUS-02474,ประสิทธิ์ นักสำหรวจ,M,65+,bronze,2020-09-17,STR-003,M > 65+ > bronze,49,17472.62,356.58,1.04,38,43,10,2.45,0.1837
CUS-02475,เมทนี ศิวะวรเวท,F,18-25,bronze,2022-09-26,STR-010,F > 18-25 > bronze,55,22207.32,403.77,1.1,15,42,10,2.82,0.2
CUS-02476,เจตพินิษฐ์ อุ่นอก,F,46-55,silver,2020-07-28,STR-006,F > 46-55 > silver,111,63858.08,575.3,1.14,52,65,10,3.45,0.1712
CUS-02477,มนัส ยาปะโลหิต,F,18-25,bronze,2021-04-21,STR-008,F > 18-25 > bronze,41,22377.76,545.8,1.02,158,33,10,2.46,0.122
CUS-02478,วิกิจ ทวนทอง,M,26-35,bronze,2022-05-30,STR-010,M > 26-35 > bronze,46,22568.51,490.62,1.1,65,40,10,3.02,0.2609
CUS-02479,ซูรัยดา นาถะเดชะ,F,56-65,bronze,2024-10-26,STR-002,F > 56-65 > bronze,47,24327.53,517.61,1.04,17,34,10,3.64,0.2553
CUS-02480,เนติลักษณ์ นาคสุทิน,F,46-55,gold,2022-03-08,STR-010,F > 46-55 > gold,126,53092.84,421.37,1.3,112,72,10,2.77,0.1667
CUS-02481,ศศิธร พงศ์ฉบับนภา,F,56-65,gold,2020-01-03,STR-005,F > 56-65 > gold,126,53200.14,422.22,1.21,71,67,10,2.85,0.1984
CUS-02482,ปิยวดี เลขะพันธุ์,F,56-65,bronze,2021-12-24,STR-006,F > 56-65 > bronze,57,22139.46,388.41,1.12,90,43,10,2.54,0.1579
CUS-02483,ผกาทิพย์ เขียวอ่อน,F,56-65,bronze,2023-05-12,STR-005,F > 56-65 > bronze,32,12952.49,404.77,1.1,270,27,10,2.56,0.2812
CUS-02484,สีหราช ชุมวระ,F,26-35,bronze,2025-08-22,STR-005,F > 26-35 > bronze,49,20048.78,409.16,1.14,200,43,10,2.65,0.1837
CUS-02485,ศุภกรชนา ติณรัตน์,F,18-25,platinum,2022-01-16,STR-008,F > 18-25 > platinum,236,91574.16,388.03,1.45,8,92,10,2.72,0.2288
CUS-02486,อนิวัฒน์ ไม้แดง,M,56-65,silver,2021-10-30,STR-003,M > 56-65 > silver,78,31895.41,408.92,1.18,69,53,10,2.58,0.0897
CUS-02487,ปัณณวัชร ธูปะวิโรจน์,M,46-55,silver,2021-01-22,STR-008,M > 46-55 > silver,100,30638.49,306.38,1.25,16,65,10,2.37,0.23
CUS-02488,นาย ดวงทับทิม,M,65+,silver,2022-01-18,STR-004,M > 65+ > silver,89,41815.36,469.84,1.13,8,56,10,3.13,0.2697
CUS-02489,มนรัตน์ คณานุรักษ์,F,26-35,bronze,2025-08-17,STR-005,F > 26-35 > bronze,37,15422.28,416.82,1.06,50,27,10,2.76,0.1351
CUS-02490,สุภัทริดา เช้าวันดี,M,56-65,silver,2023-05-14,STR-010,M > 56-65 > silver,79,47334.18,599.17,1.14,49,53,10,3.37,0.1772
CUS-02491,กุลภาวลัย ขุนดำ,M,65+,bronze,2021-10-02,STR-004,M > 65+ > bronze,43,18134.34,421.73,1.1,0,35,10,2.44,0.1163
CUS-02492,สุธินันท์ ธัญเสถียร,F,26-35,gold,2021-10-05,STR-006,F > 26-35 > gold,134,62501.87,466.43,1.29,37,69,10,3.11,0.1791
CUS-02493,บุญญกัลป์ ถาวระวรณ์,Other,46-55,silver,2024-09-03,STR-005,Other > 46-55 > silver,96,44142.54,459.82,1.2,91,58,10,3.0,0.1771
CUS-02494,พัสวี วิลาสินี,M,36-45,silver,2023-05-28,STR-006,M > 36-45 > silver,89,35785.99,402.09,1.11,50,53,10,2.76,0.2472
CUS-02495,ภานิณี ถมังรักษสัตว์,M,36-45,gold,2023-07-15,STR-008,M > 36-45 > gold,169,78393.67,463.87,1.31,81,80,10,3.09,0.1479
CUS-02496,ภัคชัญญา วิลาสินี,M,56-65,bronze,2024-09-04,STR-001,M > 56-65 > bronze,41,15906.59,387.97,1.14,23,34,10,3.05,0.1707
CUS-02497,รักชนก ไสยกิจ,F,46-55,bronze,2024-08-01,STR-006,F > 46-55 > bronze,48,18902.99,393.81,1.12,1,39,10,2.6,0.1667
CUS-02498,ประวี บุญญาภิรมย์,F,26-35,platinum,2023-01-28,STR-001,F > 26-35 > platinum,234,101125.95,432.16,1.44,8,92,10,2.91,0.1709
CUS-02499,อมัด ทหารแท้,F,26-35,bronze,2022-11-14,STR-005,F > 26-35 > bronze,57,37174.65,652.19,1.1,106,44,10,3.23,0.2807
CUS-02500,กฤตพร ถนัดอักษร,F,18-25,bronze,2024-04-15,STR-006,F > 18-25 > bronze,57,25443.94,446.38,1.08,106,44,10,2.81,0.1754
CUS-02501,ประจิน ร่มธิติรัตน์,F,65+,bronze,2022-05-30,STR-010,F > 65+ > bronze,46,15285.6,332.3,1.02,66,33,10,2.7,0.2174
CUS-02502,วัลลภ ไทยสุชาต,F,36-45,bronze,2022-09-22,STR-003,F > 36-45 > bronze,48,15805.71,329.29,1.14,24,36,10,2.33,0.1875
CUS-02503,ณัฐจศักดิ์ ธูปหอม,M,46-55,platinum,2025-04-08,STR-001,M > 46-55 > platinum,223,94527.22,423.89,1.5,16,86,10,2.78,0.157
CUS-02504,เกษตร นักสำหรวจ,F,46-55,silver,2025-06-17,STR-004,F > 46-55 > silver,106,43347.9,408.94,1.15,37,65,10,2.69,0.1698
CUS-02505,นพรัตน์ ศรีธนะเวทย์,M,56-65,silver,2020-08-30,STR-002,M > 56-65 > silver,97,38042.47,392.19,1.18,175,62,10,2.73,0.134
CUS-02506,เลิศเดช ตะละภัฏ,M,36-45,bronze,2024-02-22,STR-008,M > 36-45 > bronze,44,18059.67,410.45,1.07,199,37,10,2.27,0.1136
CUS-02507,มารุด ถนัดกลึง,F,18-25,silver,2020-10-30,STR-006,F > 18-25 > silver,95,42348.86,445.78,1.22,28,60,10,2.98,0.1684
CUS-02508,ภัทรนาฎ ทำประดู่,Other,65+,silver,2021-09-13,STR-003,Other > 65+ > silver,89,31007.29,348.4,1.19,7,58,10,2.55,0.191
CUS-02509,ภูวรา ดิสกะประกาย,F,56-65,bronze,2020-12-26,STR-008,F > 56-65 > bronze,59,27728.81,469.98,1.11,26,44,10,2.88,0.1525
CUS-02510,ภูวฤณ ด้วงโสน,M,56-65,silver,2022-12-03,STR-009,M > 56-65 > silver,89,41197.68,462.9,1.13,189,55,10,2.76,0.1798
CUS-02511,อาซือมะ นามเสวตร,F,36-45,silver,2021-07-29,STR-002,F > 36-45 > silver,85,39080.79,459.77,1.21,72,60,10,2.99,0.1176
CUS-02512,ประวี นพคเชนทร์,F,65+,gold,2023-07-09,STR-006,F > 65+ > gold,150,61068.88,407.13,1.35,38,79,10,2.61,0.1333
CUS-02513,จิฬาภรณ์ ถนิมมาศ,F,46-55,gold,2022-05-29,STR-003,F > 46-55 > gold,159,62581.94,393.6,1.27,22,83,10,2.81,0.195
CUS-02514,ธมน หนักแน่น,M,26-35,silver,2023-09-26,STR-004,M > 26-35 > silver,90,33369.41,370.77,1.14,92,57,10,3.06,0.2
CUS-02515,ซูไรดา เตชะกำพุ,F,65+,bronze,2020-04-04,STR-003,F > 65+ > bronze,32,11340.35,354.39,1.07,241,25,9,1.88,0.1875
CUS-02516,ใจกลาง ถนัดอักษร,M,46-55,silver,2025-06-15,STR-001,M > 46-55 > silver,108,45106.84,417.66,1.2,21,62,10,2.73,0.1759
CUS-02517,จิณภัทตา ทีฆะ,F,18-25,platinum,2025-09-29,STR-006,F > 18-25 > platinum,214,94937.47,443.63,1.42,7,88,10,3.05,0.229
CUS-02518,เทียมศักดิ์ เขียวขุ้ย,M,46-55,platinum,2025-08-27,STR-006,M > 46-55 > platinum,239,109735.32,459.14,1.43,16,90,10,3.06,0.1883
CUS-02519,สุธาวี นิละทัต,F,46-55,bronze,2023-09-29,STR-002,F > 46-55 > bronze,47,20316.84,432.27,1.15,28,37,10,3.45,0.234
CUS-02520,ณิชเชฏฐ์ ทศโยธิน,F,56-65,bronze,2021-04-05,STR-009,F > 56-65 > bronze,46,16165.05,351.41,1.05,9,39,10,2.33,0.1957
CUS-02521,โชคภาดล ทันยุค,M,56-65,gold,2020-12-25,STR-010,M > 56-65 > gold,137,51948.33,379.18,1.33,47,77,10,2.75,0.1679
CUS-02522,นิติ แน่นดุจป้อม,F,56-65,silver,2022-02-20,STR-002,F > 56-65 > silver,105,44399.65,422.85,1.24,26,67,10,2.92,0.2095
CUS-02523,ทับทิม แถมธน,F,46-55,gold,2025-03-22,STR-008,F > 46-55 > gold,128,53315.44,416.53,1.29,51,76,10,2.73,0.2188
CUS-02524,วัลลภ มนทอง,F,65+,bronze,2023-09-15,STR-002,F > 65+ > bronze,43,16536.09,384.56,1.08,51,36,10,2.91,0.2093
CUS-02525,พรชนก บุนยะศัพท์,M,56-65,bronze,2025-12-01,STR-007,M > 56-65 > bronze,46,19569.01,425.41,1.07,190,38,10,2.93,0.1957
CUS-02526,อุษณีย์ สังข์กรด,F,46-55,silver,2020-01-27,STR-010,F > 46-55 > silver,89,46078.15,517.73,1.11,116,60,10,3.02,0.1348
CUS-02527,ชัฎชา ดาบเพ็ชร์,F,18-25,bronze,2023-08-13,STR-007,F > 18-25 > bronze,58,30035.55,517.85,1.12,25,46,10,3.0,0.1552
CUS-02528,รมิตา พีระเพ็ญกุล,M,26-35,silver,2023-08-30,STR-009,M > 26-35 > silver,100,39831.19,398.31,1.22,134,62,10,3.03,0.17
CUS-02529,ญาณพันธุ์ ไทไชโย,F,65+,bronze,2023-12-23,STR-010,F > 65+ > bronze,55,16335.49,297.01,1.1,55,43,10,2.4,0.2182
CUS-02530,ปภาวรินทร์ นิยมธรรม,M,26-35,bronze,2022-01-13,STR-002,M > 26-35 > bronze,43,23632.25,549.59,1.08,96,39,10,3.0,0.1163
CUS-02531,อาฮามัด ตันยา,M,56-65,platinum,2020-06-10,STR-003,M > 56-65 > platinum,235,121347.93,516.37,1.43,17,86,10,2.91,0.1787
CUS-02532,ธราวิทญ์ เลิศกิ่ง,F,18-25,bronze,2023-07-15,STR-004,F > 18-25 > bronze,48,21276.24,443.25,1.04,71,36,10,2.44,0.2292
CUS-02533,สุภัทริดา ทรัพย์ธำรงค์,F,26-35,bronze,2024-10-03,STR-005,F > 26-35 > bronze,52,18016.93,346.48,1.06,48,41,10,2.62,0.25
CUS-02534,นิรันดร์ เนื้อนุ่ม,M,26-35,gold,2020-04-21,STR-003,M > 26-35 > gold,146,58508.57,400.74,1.3,16,71,10,2.82,0.1986
CUS-02535,มลิวรรณ เลิศกิ่ง,F,46-55,bronze,2024-03-16,STR-001,F > 46-55 > bronze,55,22559.13,410.17,1.06,262,45,10,2.8,0.1636
CUS-02536,อนุบาล ธรรมนิยม,M,65+,gold,2022-05-04,STR-007,M > 65+ > gold,139,61407.04,441.78,1.19,86,70,10,2.89,0.223
CUS-02537,เจตพินิษฐ์ ธนรักษ์,M,46-55,bronze,2022-04-22,STR-007,M > 46-55 > bronze,47,19498.4,414.86,1.15,95,38,10,2.79,0.1702
CUS-02538,วิรชัย ธนูปกรณ์,F,18-25,bronze,2021-12-18,STR-009,F > 18-25 > bronze,55,19725.62,358.65,1.17,63,45,10,3.18,0.1636
CUS-02539,วรรณรัตน์ เดชวา,F,65+,silver,2021-10-29,STR-004,F > 65+ > silver,81,36799.85,454.32,1.21,35,53,10,2.51,0.2716
CUS-02540,ภัคชัญญา ถิรสวัสดิ์,M,46-55,gold,2024-01-07,STR-006,M > 46-55 > gold,150,50501.76,336.68,1.35,50,76,10,2.65,0.14
CUS-02541,เกศรา ซูสารอ,M,26-35,platinum,2025-09-07,STR-006,M > 26-35 > platinum,208,77539.85,372.79,1.36,7,83,10,2.6,0.1635
CUS-02542,รอกีเย๊าะ แนวพนิช,F,56-65,bronze,2025-02-14,STR-001,F > 56-65 > bronze,48,15375.86,320.33,1.12,74,42,10,2.15,0.25
CUS-02543,วรรณชนะชัย นฤภัย,M,46-55,silver,2021-02-13,STR-006,M > 46-55 > silver,97,33691.6,347.34,1.23,122,63,10,2.37,0.1959
CUS-02544,มัตติกา ถนัดรักษา,M,36-45,gold,2024-11-13,STR-005,M > 36-45 > gold,146,53186.52,364.29,1.24,49,78,10,2.75,0.1849
CUS-02545,สันติราษฎร์ นาควงษ์,M,65+,bronze,2024-05-15,STR-008,M > 65+ > bronze,48,18389.26,383.11,1.17,112,36,10,3.46,0.2083
CUS-02546,พัชรพร นามขำ,M,36-45,gold,2023-08-17,STR-001,M > 36-45 > gold,151,68767.22,455.41,1.28,17,77,10,3.1,0.1987
CUS-02547,จิราภรณ์ ดุริยพันธุ์,M,26-35,bronze,2020-02-07,STR-003,M > 26-35 > bronze,54,16027.32,296.8,1.2,51,41,10,2.09,0.2222
CUS-02548,สมเกียรติ แจ้งสว่าง,F,26-35,silver,2020-06-08,STR-001,F > 26-35 > silver,109,44201.08,405.51,1.25,17,67,10,2.71,0.2294
CUS-02549,ประสิทธิ์ ภูภักดี,F,26-35,gold,2023-04-15,STR-006,F > 26-35 > gold,150,64142.88,427.62,1.23,26,77,10,2.66,0.2
CUS-02550,มนรัตน์ ทัศนสุทธิ,F,26-35,silver,2021-12-16,STR-009,F > 26-35 > silver,96,40584.75,422.76,1.23,162,56,10,2.93,0.1875
CUS-02551,จิตรลดา เนตร์มณี,Other,65+,gold,2022-01-13,STR-006,Other > 65+ > gold,140,47991.1,342.79,1.24,6,73,10,2.7,0.2357
CUS-02552,นาทภูวพัฒน์ นิลสลัว,F,18-25,gold,2020-05-02,STR-008,F > 18-25 > gold,140,57040.98,407.44,1.28,7,73,10,2.85,0.2071
CUS-02553,พิชญ์สินี สาระพันธ์,M,46-55,silver,2022-12-22,STR-010,M > 46-55 > silver,80,30661.15,383.26,1.16,48,54,10,2.54,0.1625
CUS-02554,เถลิงยศ นาควงษ์,M,18-25,bronze,2025-04-11,STR-001,M > 18-25 > bronze,59,25248.84,427.95,1.2,199,40,10,3.1,0.1356
CUS-02555,วรรณชนะชัย นฤภัย,F,26-35,platinum,2020-07-09,STR-009,F > 26-35 > platinum,246,100325.81,407.83,1.51,25,87,10,2.62,0.2195
CUS-02556,รักชนก ทีฆะ,M,56-65,gold,2021-11-26,STR-003,M > 56-65 > gold,138,58939.26,427.1,1.29,7,76,10,2.95,0.1739
CUS-02557,รภัสพงษ์ หอมสิน,M,36-45,gold,2021-01-12,STR-007,M > 36-45 > gold,138,62772.73,454.87,1.25,37,73,10,2.85,0.1594
CUS-02558,เจษฏาภรณ์ นาคะนคร,Other,18-25,platinum,2025-03-17,STR-007,Other > 18-25 > platinum,260,120317.19,462.76,1.44,37,90,10,2.88,0.1692
CUS-02559,ปภาวรินทร์ ภูภักดี,F,56-65,silver,2020-01-03,STR-005,F > 56-65 > silver,92,47463.12,515.9,1.18,47,55,10,3.47,0.2391
CUS-02560,วรศาสส์ ธรรมฤดี,F,36-45,bronze,2024-02-06,STR-010,F > 36-45 > bronze,39,15119.31,387.67,1.05,188,32,10,2.62,0.1795
CUS-02561,ไชยภพ ตัณฑนุช,F,18-25,silver,2022-03-14,STR-003,F > 18-25 > silver,97,49201.59,507.23,1.17,8,64,10,3.26,0.1031
CUS-02562,สโรชา นับเนื่องนอ,M,26-35,gold,2021-08-07,STR-004,M > 26-35 > gold,146,56493.1,386.94,1.32,2,80,10,2.85,0.137
CUS-02563,เพชรมณี ดิศดใน,F,65+,bronze,2024-07-12,STR-005,F > 65+ > bronze,51,28844.98,565.59,1.16,129,39,10,2.98,0.1176
CUS-02564,อนิวัฒน์ นกทอง,F,18-25,bronze,2022-10-23,STR-003,F > 18-25 > bronze,47,27052.95,575.59,1.04,27,39,10,3.3,0.2553
CUS-02565,สมพิศ นานายน,F,36-45,bronze,2025-03-07,STR-010,F > 36-45 > bronze,45,15299.35,339.99,1.12,22,34,10,2.49,0.2444
CUS-02566,บุญเอก ตั้งกุลงาม,F,56-65,platinum,2022-12-28,STR-003,F > 56-65 > platinum,239,100287.79,419.61,1.4,27,85,10,2.73,0.205
CUS-02567,ยอดแมน นะวะมันดร,M,36-45,silver,2020-05-20,STR-007,M > 36-45 > silver,101,38314.87,379.36,1.2,162,62,10,2.84,0.2574
CUS-02568,สุมัชญา หนักแน่น,F,26-35,platinum,2020-02-28,STR-003,F > 26-35 > platinum,215,90051.16,418.84,1.45,22,85,10,2.87,0.1674
CUS-02569,พรเบญญา ศิวะวรเวท,F,26-35,bronze,2023-08-14,STR-001,F > 26-35 > bronze,41,15213.46,371.06,1.14,81,31,10,3.07,0.0732
CUS-02570,โชติวุฒิ นากกนก,F,46-55,gold,2022-02-08,STR-010,F > 46-55 > gold,155,79800.96,514.84,1.29,1,75,10,3.08,0.2129
CUS-02571,ตรีนุช ธาราธร,M,26-35,silver,2022-12-12,STR-009,M > 26-35 > silver,96,50649.77,527.6,1.25,65,54,10,2.9,0.1771
CUS-02572,วรรณรัตน์ ดาบเงิน,M,65+,bronze,2025-10-08,STR-006,M > 65+ > bronze,47,18311.06,389.6,1.12,70,38,10,2.79,0.1489
CUS-02573,จีรยุทธ ทรัพย์สาร,M,26-35,bronze,2025-06-19,STR-009,M > 26-35 > bronze,41,15029.54,366.57,1.02,16,30,10,2.63,0.0976
CUS-02574,กรพนธ์ แน่นดุจป้อม,F,18-25,silver,2023-11-03,STR-009,F > 18-25 > silver,107,45076.85,421.28,1.19,9,64,10,2.94,0.215
CUS-02575,ตอฮา เลิศกิ่ง,M,36-45,silver,2020-04-14,STR-009,M > 36-45 > silver,92,42543.48,462.43,1.24,16,59,10,3.0,0.1957
CUS-02576,ศศินา เขียวขุ้ย,M,26-35,platinum,2021-03-31,STR-002,M > 26-35 > platinum,226,96277.35,426.01,1.4,0,91,10,2.63,0.1593
CUS-02577,เสรี เนื้อนุ่ม,F,36-45,bronze,2023-11-24,STR-005,F > 36-45 > bronze,48,15243.74,317.58,1.07,74,35,10,2.67,0.1042
CUS-02578,ทิมาภรณ์ ถนิมมาศ,F,56-65,platinum,2020-12-05,STR-009,F > 56-65 > platinum,213,103393.0,485.41,1.33,2,83,10,3.2,0.1878
CUS-02579,สิทธิชัย ทวีเดช,M,56-65,bronze,2022-06-27,STR-001,M > 56-65 > bronze,39,14465.1,370.9,1.08,49,36,10,2.79,0.2564
CUS-02580,จินต์จุฑา ตั้งรบ,M,65+,bronze,2021-09-13,STR-010,M > 65+ > bronze,59,21811.77,369.69,1.11,95,44,10,2.51,0.1695
CUS-02581,เอกชัย ดาวอร่าม,F,56-65,bronze,2025-12-23,STR-006,F > 56-65 > bronze,48,15467.15,322.23,1.23,1,39,10,2.33,0.25
CUS-02582,จุฑารัตน์ ทศโยธิน,F,65+,platinum,2025-12-14,STR-003,F > 65+ > platinum,241,105126.04,436.21,1.52,8,88,10,2.92,0.1784
CUS-02583,วรนาฎ ทองสีไพล,M,18-25,silver,2022-07-15,STR-003,M > 18-25 > silver,95,41570.7,437.59,1.16,6,63,10,2.97,0.2316
CUS-02584,มูฮัมหมัดอิมรอน วิลาสินี,F,56-65,silver,2022-04-08,STR-005,F > 56-65 > silver,99,45960.16,464.24,1.22,38,65,10,2.89,0.1515
CUS-02585,ธนนนท์ แก้วอยู่,M,46-55,bronze,2025-11-07,STR-007,M > 46-55 > bronze,47,22758.64,484.23,1.07,69,39,10,3.17,0.1277
CUS-02586,นรีกานต์ ขันธุลา,F,46-55,bronze,2023-05-13,STR-001,F > 46-55 > bronze,51,26060.95,511.0,1.16,187,38,10,3.16,0.1569
CUS-02587,พรพิไล ศรทอง,M,65+,silver,2023-06-30,STR-004,M > 65+ > silver,85,46868.64,551.4,1.16,23,52,10,3.14,0.1412
CUS-02588,นาตยา ทัศนสุทธิ,F,56-65,silver,2020-09-30,STR-001,F > 56-65 > silver,90,39589.73,439.89,1.17,112,54,10,2.76,0.1556
CUS-02589,เชิงชาย ดาวอร่าม,F,26-35,bronze,2021-10-18,STR-004,F > 26-35 > bronze,46,18780.9,408.28,1.05,107,39,10,2.72,0.1304
CUS-02590,ศจีกาญจน์ ไทไชโย,M,26-35,silver,2024-05-20,STR-010,M > 26-35 > silver,97,38990.17,401.96,1.24,72,60,10,2.61,0.2887
CUS-02591,ทิพรดา ตราชู,M,36-45,bronze,2023-02-05,STR-003,M > 36-45 > bronze,49,17569.05,358.55,1.14,184,40,10,2.49,0.1224
CUS-02592,เกศรา ทองอยู่,F,18-25,gold,2021-09-13,STR-004,F > 18-25 > gold,138,51133.16,370.53,1.27,8,71,10,2.72,0.1449
CUS-02593,สมเกียรติ ถุงเงิน,M,65+,bronze,2023-09-03,STR-001,M > 65+ > bronze,53,21000.23,396.23,1.13,76,41,10,2.81,0.3396
CUS-02594,เนติลักษณ์ ทองอยู่,F,56-65,bronze,2021-02-24,STR-010,F > 56-65 > bronze,46,22077.81,479.95,1.02,171,38,9,2.89,0.1739
CUS-02595,ฐิตาพร ธรรมสถิตไพศาล,F,65+,silver,2021-05-26,STR-009,F > 65+ > silver,109,54946.44,504.1,1.2,65,68,10,3.5,0.2385
CUS-02596,พชรภรณ์ ธัญเสถียร,F,46-55,bronze,2023-10-30,STR-005,F > 46-55 > bronze,47,19308.95,410.83,1.12,112,37,10,2.81,0.2553
CUS-02597,สิริรัตน์ สันตะวงศ์,F,18-25,bronze,2022-11-12,STR-002,F > 18-25 > bronze,65,26051.33,400.79,1.14,85,46,10,2.77,0.1692
CUS-02598,ขวัญรุ้ง คณานุรักษ์,F,46-55,silver,2025-06-18,STR-005,F > 46-55 > silver,100,48961.71,489.62,1.22,45,65,10,3.05,0.08
CUS-02599,ปิยนุช ทรัพย์สาร,M,18-25,bronze,2024-01-25,STR-004,M > 18-25 > bronze,36,11515.79,319.88,1.03,100,32,9,2.56,0.1111
CUS-02600,ฐิติณัฐฐา ธรรมทินนา,F,65+,silver,2024-11-06,STR-007,F > 65+ > silver,105,38644.11,368.04,1.17,196,63,10,2.59,0.2476
CUS-02601,ธมน บุญญาไลย์,M,18-25,gold,2023-02-21,STR-005,M > 18-25 > gold,157,58861.83,374.92,1.32,17,77,10,2.63,0.2357
CUS-02602,อับดุลเลาะห์ ธุวะนุติ์,F,65+,silver,2024-09-14,STR-005,F > 65+ > silver,93,38348.12,412.35,1.18,17,62,10,2.73,0.2151
CUS-02603,คมคาย ศรีตะวัน,Other,18-25,bronze,2025-06-11,STR-004,Other > 18-25 > bronze,37,15762.54,426.01,1.0,142,32,10,2.59,0.1892
CUS-02604,พิชาภพ ธนประทีป,F,26-35,silver,2022-12-24,STR-002,F > 26-35 > silver,129,57018.5,442.0,1.29,52,78,10,3.11,0.2636
CUS-02605,ปภาวรินทร์ นิติสาขา,Other,65+,silver,2024-03-19,STR-010,Other > 65+ > silver,109,52595.66,482.53,1.2,7,65,10,2.86,0.1927
CUS-02606,ตรีนุช จันทา,F,65+,bronze,2021-03-17,STR-010,F > 65+ > bronze,39,16559.07,424.59,1.03,9,32,9,3.28,0.1538
